BuildingType;PrimaryPropertyType;Neighborhood;YearBuilt;NumberofBuildings;NumberofFloors;PropertyGFATotal;PropertyGFAParking;PropertyGFABuilding(s);LargestPropertyUseType;LargestPropertyUseTypeGFA;SecondLargestPropertyUseType;SecondLargestPropertyUseTypeGFA;ThirdLargestPropertyUseType;ThirdLargestPropertyUseTypeGFA;ENERGYSTARScore;SiteEUI(kBtu/sf);SiteEUIWN(kBtu/sf);SourceEUI(kBtu/sf);SourceEUIWN(kBtu/sf);SiteEnergyUse(kBtu);SiteEnergyUseWN(kBtu);SteamUse(kBtu);Electricity(kWh);Electricity(kBtu);NaturalGas(therms);NaturalGas(kBtu);TotalGHGEmissions;GHGEmissionsIntensity
NonResidential;Hotel;NORTHWEST;1990;1.0;4;41704;8584;33120;Hotel;41704.0;none;0.0;none;0.0;73.0;46.59999847;47.29999924;97.5;99.80000305;1943899.25;1974631.125;0.0;284054.0;969192.0;9747.070313;974707.0;58.52;1.4
NonResidential;Warehouse;GREATER DUWAMISH;1941;1.0;2;22324;0;22324;Non-Refrigerated Warehouse;21000.0;none;0.0;none;0.0;53.0;28.0;34.40000153;48.70000076;56.5;588856.125;723060.1875;0.0;56828.30078;193898.0;3949.580322;394958.0;22.33;1.0
NonResidential;Other;GREATER DUWAMISH;1946;1.0;2;31360;0;31360;Other - Entertainment/Public Assembly;32000.0;none;0.0;none;0.0;;53.90000153;58.90000153;130.1999969;135.5;1725108.25;1886366.625;0.0;330127.1875;1126394.0;5987.140137;598714.0;39.65;1.26
NonResidential;Mixed Use Property;GREATER DUWAMISH;1947;1.0;1;30496;0;30496;Retail Store;14344.0;Manufacturing/Industrial Plant;10272.0;Office;8012.0;;61.09999847;68.0;147.1000061;154.3999939;1992158.25;2217613.5;0.0;379793.0938;1295854.0;6963.040039;696304.0;46.01;1.51
NonResidential;Small- and Mid-Sized Office;EAST;1922;1.0;3;27600;0;27600;Office;13175.0;Retail Store;9175.0;none;0.0;84.0;48.0;49.40000153;140.3000031;141.8000031;1072151.375;1103795.25;0.0;281869.6875;961739.0;1104.119995;110412.0;12.57;0.46
NonResidential;Small- and Mid-Sized Office;LAKE UNION;1997;0.0;3;31686;7358;24328;Office;25927.0;Parking;6750.0;Food Service;3743.0;35.0;72.80000305;72.80000305;228.5;228.5;2305643.5;2305643.5;0.0;675745.375;2305643.0;0.0;0.0;16.07;0.51
NonResidential;Small- and Mid-Sized Office;LAKE UNION;1981;1.0;3;26694;6034;20660;Office;24914.0;Parking;4720.0;none;0.0;92.0;28.89999962;29.5;90.80000305;92.69999695;720170.6875;735909.0;0.0;211069.9063;720171.0;0.0;0.0;5.02;0.19
NonResidential;Warehouse;NORTHWEST;1972;1.0;1;29400;0;29400;Non-Refrigerated Warehouse;25000.0;none;0.0;none;0.0;69.0;9.100000381;9.100000381;28.60000038;28.60000038;227509.5;227509.5;0.0;66679.20313;227509.0;0.0;0.0;1.59;0.05
NonResidential;Hotel;GREATER DUWAMISH;1992;1.0;3;22452;0;22452;Hotel;22452.0;none;0.0;none;0.0;85.0;55.40000153;56.5;107.0;110.5999985;1244150.0;1269576.0;0.0;153688.4063;524385.0;7197.649902;719765.0;41.88;1.87
NonResidential;Other;NORTHEAST;1912;1.0;2;25767;0;25767;Bank Branch;17434.0;none;0.0;none;0.0;22.0;90.69999695;92.90000153;284.7999878;291.7999878;1581352.75;1620383.625;0.0;463467.9063;1581352.0;0.0;0.0;11.02;0.43
NonResidential;Retail Store;NORTHEAST;1953;1.0;4;33910;0;33910;Retail Store;14585.0;Office;14462.0;none;0.0;75.0;62.79999924;65.59999847;157.3000031;158.5;1822834.25;1904055.75;0.0;372252.0938;1270124.0;5527.100098;552710.0;38.21;1.13
NonResidential;Worship Facility;NORTHEAST;1927;1.0;2;78401;0;78401;Worship Facility;62400.0;Office;9940.0;K-12 School;4960.0;;31.39999962;36.29999924;58.0;64.80000305;2462408.25;2846592.0;0.0;275490.5938;939974.0;15224.33984;1522434.0;87.41;1.11
NonResidential;Warehouse;LAKE UNION;1979;1.0;2;78716;0;78716;Non-Refrigerated Warehouse;41275.0;Office;29399.0;Retail Store;6278.0;38.0;52.09999847;54.79999924;152.5;156.8999939;4103800.75;4311327.5;0.0;1078782.625;3680806.0;4229.939941;422994.0;48.13;0.61
NonResidential;K-12 School;LAKE UNION;1910;1.0;2;33300;0;33300;K-12 School;30740.0;none;0.0;none;0.0;92.0;51.90000153;61.90000153;77.30000305;87.90000153;1594733.625;1903636.375;0.0;98448.60156;335907.0;12588.27051;1258827.0;69.2;2.08
NonResidential;Supermarket / Grocery Store;LAKE UNION;1957;1.0;1;28808;0;28808;Supermarket/Grocery Store;31174.0;none;0.0;none;0.0;29.0;296.2000122;303.2000122;694.0;697.5;9232576.0;9450746.0;0.0;1674540.0;5713530.0;35190.44922;3519045.0;226.73;7.87
NonResidential;Small- and Mid-Sized Office;NORTHEAST;1957;1.0;1;27966;7004;20962;Office;20962.0;Parking;7004.0;none;0.0;58.0;52.5;56.40000153;164.8000031;177.0;1100499.75;1181649.25;0.0;322538.0;1100500.0;0.0;0.0;7.67;0.27
NonResidential;Supermarket / Grocery Store;NORTHEAST;1950;1.0;1;26226;0;26226;Supermarket/Grocery Store;25828.0;Parking;0.0;none;0.0;37.0;293.7999878;301.8999939;741.4000244;745.4000244;7588060.5;7798479.5;0.0;1567839.875;5349470.0;22385.90039;2238590.0;156.18;5.96
NonResidential;Mixed Use Property;NORTHEAST;1976;1.0;2;34948;15755;19193;Bank Branch;19183.0;Parking;19183.0;none;0.0;17.0;60.5;63.79999924;189.8000031;200.1999969;1159807.125;1223177.375;0.0;339920.0;1159807.0;0.0;0.0;8.09;0.23
NonResidential;Small- and Mid-Sized Office;LAKE UNION;1998;1.0;3;37639;9999;27640;Office;20434.0;Laboratory;7557.0;none;0.0;;221.3999939;221.3999939;695.2999878;695.2999878;6197824.5;6197824.5;0.0;1816478.25;6197824.0;0.0;0.0;43.21;1.15
NonResidential;Other;DOWNTOWN;1900;1.0;1;21420;0;21420;Museum;10420.0;Bar/Nightclub;5000.0;Supermarket/Grocery Store;2000.0;;41.70000076;41.79999924;121.5999985;119.6999969;810636.875;812371.625;0.0;211742.9063;722467.0;881.7000122;88170.0;9.72;0.45
NonResidential;Small- and Mid-Sized Office;DOWNTOWN;1900;1.0;1;20880;0;20880;Office;20880.0;none;0.0;none;0.0;94.0;32.70000076;32.70000076;102.8000031;102.8000031;683274.0;683274.0;0.0;200256.0938;683274.0;0.0;0.0;4.76;0.23
NonResidential;Mixed Use Property;DOWNTOWN;1966;1.0;3;26000;0;26000;Office;13000.0;Other - Entertainment/Public Assembly;13000.0;none;0.0;;40.90000153;40.90000153;108.9000015;108.9000015;1063035.875;1063035.875;0.0;240346.0938;820061.0;2429.75;242975.0;18.62;0.72
NonResidential;Small- and Mid-Sized Office;DOWNTOWN;1900;1.0;3;38675;0;38675;Office;12100.0;Restaurant;4281.0;none;0.0;;118.4000015;119.4000015;287.6000061;285.2999878;1938776.75;1956121.125;0.0;375174.3125;1280095.0;6586.819824;658682.0;43.91;1.14
Nonresidential COS;Small- and Mid-Sized Office;DOWNTOWN;1929;1.0;4;49951;0;49951;Office;32039.0;Other;24035.0;none;0.0;;91.59999847;101.4000015;175.1999969;185.5;5134446.0;5683758.0;382080.0;613399.375;2092919.0;26594.46875;2659447.0;185.33;3.71
NonResidential;Medical Office;SOUTHEAST;2010;1.0;2;25880;0;25880;Medical Office;25880.0;none;0.0;none;0.0;8.0;75.0;75.59999847;224.6000061;225.1999969;1941728.75;1956483.5;0.0;529255.6875;1805820.0;1359.079956;135908.0;19.81;0.77
NonResidential;Worship Facility;NORTHEAST;1927;1.0;3;41013;0;41013;Worship Facility;32098.0;Office;2310.0;none;0.0;;31.39999962;34.59999847;59.29999924;62.70000076;1080821.0;1191549.25;0.0;126878.6016;432910.0;6479.110352;647911.0;37.43;0.91
NonResidential;Other;NORTHEAST;2004;1.0;2;21075;0;21075;Social/Meeting Hall;18075.0;Office;3000.0;none;0.0;;75.0;81.40000153;143.3999939;149.1000061;1581036.75;1715969.625;0.0;191107.7969;652060.0;9289.768555;928977.0;53.88;2.56
NonResidential;Worship Facility;NORTHEAST;1950;1.0;3;46485;0;46485;Worship Facility;63922.0;none;0.0;none;0.0;83.0;24.20000076;26.39999962;50.20000076;52.59999847;1544995.75;1689227.75;0.0;222506.5938;759192.0;7858.030273;785803.0;47.03;1.01
NonResidential;Small- and Mid-Sized Office;NORTHWEST;1965;1.0;4;56896;0;56896;Office;40768.0;Parking;16128.0;none;0.0;96.0;34.40000153;37.0;87.19999695;89.90000153;1402048.5;1507071.5;0.0;292240.0938;997123.0;4049.250244;404925.0;28.46;0.5
NonResidential;Worship Facility;NORTHWEST;1978;1.0;2;27500;0;27500;Worship Facility;27500.0;none;0.0;none;0.0;60.0;21.0;23.79999924;48.20000076;52.40000153;577123.125;654455.1875;0.0;100723.6016;343669.0;2334.540283;233454.0;14.79;0.54
NonResidential;Small- and Mid-Sized Office;DOWNTOWN;1930;1.0;2;36630;0;36630;Office;22000.0;Distribution Center;11000.0;none;0.0;90.0;16.39999962;16.39999962;51.59999847;51.59999847;541943.3125;541943.3125;0.0;158834.5;541943.0;0.0;0.0;3.78;0.1
NonResidential;Small- and Mid-Sized Office;DOWNTOWN;1900;0.0;3;26830;0;26830;Office;16838.0;Other;10000.0;none;0.0;;78.19999695;79.69999695;167.5;169.0;2099386.75;2139205.25;0.0;321210.4063;1095970.0;10034.16992;1003417.0;60.93;2.27
NonResidential;Small- and Mid-Sized Office;DOWNTOWN;1906;1.0;5;41920;0;41920;Office;41920.0;none;0.0;none;0.0;95.0;26.29999924;26.29999924;82.69999695;82.69999695;1103594.75;1103594.75;0.0;323445.0938;1103595.0;0.0;0.0;7.69;0.18
NonResidential;Small- and Mid-Sized Office;DOWNTOWN;1905;1.0;5;36879;0;36879;Office;44000.0;none;0.0;none;0.0;92.0;34.90000153;37.79999924;93.0;96.69999695;1537570.25;1664247.375;0.0;347601.6875;1186017.0;3515.530273;351553.0;26.94;0.73
NonResidential;Other;DOWNTOWN;1904;1.0;6;29820;0;29820;Other - Lodging/Residential;29820.0;none;0.0;none;0.0;;53.70000076;54.5;131.3999939;131.3999939;1601955.625;1624991.375;0.0;313539.0938;1069795.0;5321.600098;532160.0;35.72;1.2
NonResidential;Small- and Mid-Sized Office;DOWNTOWN;1905;0.0;2;33640;0;33640;Office;27322.0;none;0.0;none;0.0;70.0;39.5;41.90000153;124.0;131.5;1078535.75;1144343.125;0.0;316100.6875;1078536.0;0.0;0.0;7.52;0.22
NonResidential;Warehouse;DOWNTOWN;1906;1.0;4;43484;0;43484;Non-Refrigerated Warehouse;26416.0;Retail Store;9531.0;Office;7537.0;18.0;36.0;36.0;113.1999969;113.1999969;1567040.75;1567040.75;0.0;459273.3125;1567041.0;0.0;0.0;10.92;0.25
NonResidential;Mixed Use Property;DOWNTOWN;1900;1.0;3;22480;0;22480;Office;10800.0;Other;10800.0;Retail Store;7200.0;;34.09999847;34.09999847;107.0;107.0;981009.125;981009.125;0.0;287517.3125;981009.0;0.0;0.0;6.84;0.3
NonResidential;Hotel;DOWNTOWN;1925;1.0;4;33018;0;33018;Hotel;23193.0;Retail Store;6165.0;none;0.0;49.0;165.5;175.5;303.7999878;312.1000061;4857581.5;5153234.0;0.0;535623.5;1827547.0;30300.3418;3030034.0;173.67;5.26
NonResidential;Small- and Mid-Sized Office;DOWNTOWN;1970;1.0;2;26510;0;26510;Office;30800.0;none;0.0;none;0.0;91.0;32.0;33.0;94.30000305;95.30000305;987063.6875;1017753.188;0.0;261957.4063;893799.0;932.6499634;93265.0;11.18;0.42
NonResidential;Warehouse;LAKE UNION;1938;1.0;1;40028;0;40028;Non-Refrigerated Warehouse;33222.0;Retail Store;10208.0;Office;6200.0;80.0;19.0;19.0;59.40000153;59.40000153;942415.1875;942415.1875;0.0;274970.4063;938199.0;42.15999603;4216.0;6.76;0.17
NonResidential;Small- and Mid-Sized Office;LAKE UNION;2007;1.0;3;44510;18228;26282;Office;26282.0;Parking;18228.0;none;0.0;23.0;83.30000305;85.59999847;261.3999939;268.8999939;2188051.25;2250450.5;0.0;641281.0;2188051.0;0.0;0.0;15.25;0.34
NonResidential;Worship Facility;NORTH;1954;1.0;1;21624;0;21624;Worship Facility;21624.0;none;0.0;none;0.0;90.0;30.79999924;33.79999924;62.59999847;67.09999847;666687.5;730124.5;0.0;91769.20313;313117.0;3535.710205;353571.0;20.96;0.97
NonResidential;Small- and Mid-Sized Office;DOWNTOWN;1993;0.0;3;21600;0;21600;Office;11600.0;Restaurant;10000.0;none;0.0;;71.30000305;70.09999847;178.3000031;174.6999969;1539176.625;1514428.75;0.0;313318.0938;1069041.0;4701.350098;470135.0;32.42;1.5
NonResidential;Mixed Use Property;DOWNTOWN;1909;1.0;3;20620;0;20620;Multifamily Housing;10060.0;Retail Store;5280.0;Social/Meeting Hall;5280.0;;36.20000076;38.40000153;79.59999847;83.5;747456.875;791926.875;0.0;120181.3984;410059.0;3373.97998;337398.0;20.78;1.01
NonResidential;Hotel;DOWNTOWN;1910;1.0;5;40552;0;40552;Hotel;40552.0;none;0.0;none;0.0;99.0;29.60000038;34.0;42.79999924;47.40000153;1200180.875;1377497.25;0.0;66657.39844;227435.0;9727.459961;972746.0;53.25;1.31
NonResidential;Small- and Mid-Sized Office;DOWNTOWN;1909;1.0;3;31432;0;31432;Office;23059.0;Other;7125.0;Multifamily Housing;1248.0;;45.79999924;45.79999924;143.8000031;143.8000031;1439572.375;1439572.375;0.0;421914.5;1439572.0;0.0;0.0;10.04;0.32
NonResidential;Retail Store;DOWNTOWN;1917;1.0;2;24550;0;24550;Retail Store;13500.0;Office;11050.0;none;0.0;100.0;39.79999924;42.0;16.39999962;17.70000076;977230.3125;1031447.625;0.0;26436.40039;90201.0;1147.940186;114794.0;6.73;0.27
NonResidential;Other;CENTRAL;1908;1.0;3;25864;0;25864;Social/Meeting Hall;13364.0;Office;8420.0;none;0.0;;47.20000076;47.20000076;91.19999695;91.19999695;1028277.313;1028277.313;0.0;127068.8984;433559.0;5947.179688;594718.0;34.61;1.34
NonResidential;Other;NORTHEAST;1924;1.0;3;20686;0;20686;Other - Lodging/Residential;20686.0;none;0.0;none;0.0;;58.40000153;63.90000153;108.1999969;116.0;1207504.0;1321763.125;0.0;136069.2031;464268.0;7432.359863;743236.0;42.71;2.06
NonResidential;Residence Hall;NORTHEAST;1929;1.0;3;22124;0;22124;Residence Hall/Dormitory;22124.0;none;0.0;none;0.0;82.0;28.79999924;29.5;90.5;92.5;637685.0;652060.0;0.0;186894.7969;637685.0;0.0;0.0;4.45;0.2
NonResidential;Residence Hall;NORTHEAST;1926;1.0;3;27487;0;27487;Residence Hall/Dormitory;27487.0;none;0.0;none;0.0;82.0;58.0;63.79999924;91.80000305;98.69999695;1594504.875;1753311.875;0.0;119005.2031;406046.0;11884.58984;1188459.0;65.95;2.4
NonResidential;Residence Hall;NORTHEAST;1926;1.0;4;23616;0;23616;Residence Hall/Dormitory;23616.0;none;0.0;none;0.0;55.0;70.09999847;75.0;139.5;145.6999969;1656420.25;1771038.0;0.0;218032.5938;743927.0;9124.929688;912493.0;53.65;2.27
NonResidential;Residence Hall;NORTHEAST;1976;1.0;3;33448;0;33448;Residence Hall/Dormitory;33448.0;none;0.0;none;0.0;78.0;29.89999962;32.09999847;93.69999695;100.8000031;998633.5;1073833.25;0.0;292682.6875;998633.0;0.0;0.0;6.96;0.21
Nonresidential COS;Mixed Use Property;EAST;2005;0.0;2;29508;7120;22388;Other - Recreation;11074.0;Fitness Center/Health Club/Gym;8183.0;Parking;6569.0;;99.19999695;112.1999969;178.3000031;193.6000061;2217620.0;2506557.5;0.0;232104.4063;791940.0;14256.7998;1425680.0;81.24;2.75
Nonresidential COS;Other;CENTRAL;1913;1.0;3;20992;0;20992;Performing Arts;24600.0;Social/Meeting Hall;4625.0;Other - Education;1665.0;;80.09999847;93.19999695;123.0999985;138.3999939;2473302.0;2879554.5;0.0;169077.4063;576892.0;18964.09961;1896410.0;104.74;4.99
NonResidential;K-12 School;CENTRAL;1925;1.0;2;22344;0;22344;K-12 School;22344.0;none;0.0;none;0.0;40.0;68.09999847;74.5;123.5;131.1000061;1522596.75;1663727.125;0.0;162832.7969;555586.0;9670.109375;967011.0;55.23;2.47
NonResidential;University;EAST;1921;1.0;3;31900;0;31900;College/University;26000.0;none;0.0;none;0.0;;94.80000305;105.3000031;160.1999969;171.1999969;2466100.0;2737986.0;0.0;220900.5938;753713.0;17123.87109;1712387.0;96.2;3.02
Nonresidential COS;Other;BALLARD;1950;1.0;2;29417;0;29417;Other - Recreation;18489.0;Fitness Center/Health Club/Gym;8946.0;Pre-school/Daycare;1445.0;;54.90000153;61.09999847;103.9000015;112.1999969;1631479.125;1816709.0;0.0;193124.2969;658940.0;9725.390625;972539.0;56.25;1.91
NonResidential;Mixed Use Property;DOWNTOWN;1909;1.0;3;49299;0;49299;Office;24099.0;Multifamily Housing;23632.0;Restaurant;5320.0;;89.19999695;90.90000153;0.0;0.0;4729846.5;4821852.0;0.0;387981.3125;1323792.0;0.0;0.0;9.23;0.19
NonResidential;Supermarket / Grocery Store;SOUTHWEST;1997;1.0;1;31841;0;31841;Supermarket/Grocery Store;30899.0;Office;942.0;none;0.0;;412.7000122;426.6000061;851.0999756;865.7999878;13140574.0;13584036.0;0.0;1865567.25;6365315.0;67752.58594;6775259.0;404.21;12.69
NonResidential;Mixed Use Property;EAST;1988;1.0;2;21036;0;21036;Parking;11021.0;Fitness Center/Health Club/Gym;8164.0;Office;7280.0;;130.1000061;134.6000061;280.7000122;285.3999939;2735811.5;2830649.5;0.0;425240.4063;1450920.0;12848.91016;1284891.0;78.36;3.73
NonResidential;Mixed Use Property;NORTHEAST;1999;1.0;2;32928;0;32928;Parking;24288.0;Retail Store;16710.0;Office;16128.0;9.0;172.1000061;172.1000061;540.5;540.5;5652231.0;5652231.0;0.0;1656573.875;5652230.0;0.0;0.0;39.4;1.2
NonResidential;Warehouse;GREATER DUWAMISH;1960;1.0;1;44476;0;44476;Non-Refrigerated Warehouse;41256.0;none;0.0;none;0.0;33.0;33.20000076;37.09999847;82.0;86.09999847;1368120.5;1529218.125;0.0;272891.0938;931104.0;4370.157227;437016.0;29.7;0.67
NonResidential;Small- and Mid-Sized Office;GREATER DUWAMISH;1969;1.0;1;35017;0;35017;Office;19785.0;Non-Refrigerated Warehouse;10234.0;Parking;0.0;66.0;43.20000076;46.40000153;108.3000031;111.8000031;1295485.25;1394293.5;0.0;265132.1875;904631.0;3908.540527;390854.0;27.06;0.77
NonResidential;Residence Hall;NORTHEAST;1950;1.0;3;29084;0;29084;Residence Hall/Dormitory;26000.0;none;0.0;none;0.0;66.0;62.79999924;67.0;111.0;116.5;1632498.625;1741865.25;0.0;164321.4063;560665.0;10718.34082;1071834.0;60.83;2.09
NonResidential;Worship Facility;SOUTHEAST;1963;1.0;2;22952;0;22952;Worship Facility;22962.0;Parking;0.0;none;0.0;98.0;20.5;23.70000076;32.79999924;36.70000076;470666.6875;545136.5;0.0;36306.5;123878.0;3467.890137;346789.0;19.28;0.84
NonResidential;Warehouse;GREATER DUWAMISH;1976;1.0;1;21040;0;21040;Non-Refrigerated Warehouse;21040.0;none;0.0;none;0.0;43.0;28.10000038;31.20000076;56.09999847;60.09999847;592088.125;657383.1875;0.0;78199.0;266815.0;3252.730225;325273.0;19.14;0.91
NonResidential;Warehouse;GREATER DUWAMISH;1951;1.0;2;28032;0;28032;Non-Refrigerated Warehouse;30000.0;none;0.0;none;0.0;52.0;44.0;51.29999924;81.80000305;89.40000153;1321065.0;1539819.875;0.0;149629.5;510536.0;8105.290039;810529.0;46.61;1.66
NonResidential;Distribution Center;GREATER DUWAMISH;1974;1.0;1;25620;0;25620;Distribution Center;25620.0;none;0.0;none;0.0;82.0;21.5;25.5;38.0;43.09999847;550324.1875;652579.875;0.0;55670.89844;189949.0;3603.75;360375.0;20.46;0.8
NonResidential;Warehouse;DOWNTOWN;1992;1.0;3;33238;0;33238;Non-Refrigerated Warehouse;33238.0;none;0.0;none;0.0;14.0;49.09999847;49.09999847;154.1999969;154.1999969;1632472.0;1632472.0;0.0;478450.0938;1632472.0;0.0;0.0;11.38;0.34
NonResidential;K-12 School;EAST;1912;1.0;4;27800;0;27800;K-12 School;11093.0;none;0.0;none;0.0;8.0;106.5;115.0;211.3999939;220.1999969;1181428.75;1275996.25;0.0;154882.7031;528460.0;6529.689941;652969.0;38.36;1.38
NonResidential;Large Office;DOWNTOWN;2000;1.0;6;706176;0;706176;Office;222807.0;Parking;78049.0;Bank Branch;5171.0;82.0;58.20000076;59.09999847;182.8000031;185.6000061;13270687.0;13473994.0;0.0;3889415.25;13270685.0;0.0;0.0;92.52;0.13
NonResidential;Supermarket / Grocery Store;SOUTHWEST;1998;1.0;1;33706;0;33706;Supermarket/Grocery Store;31746.0;none;0.0;none;0.0;22.0;273.7000122;283.2999878;651.2999878;661.4000244;8687690.0;8992072.0;0.0;1620309.625;5528496.0;31591.93555;3159194.0;206.33;6.12
NonResidential;Mixed Use Property;MAGNOLIA / QUEEN ANNE;1961;1.0;2;37600;0;37600;Non-Refrigerated Warehouse;18400.0;Other;16200.0;Office;3000.0;;57.79999924;65.90000153;86.90000153;98.0;2171751.5;2477406.25;0.0;138408.2969;472249.0;16995.02344;1699502.0;93.55;2.49
SPS-District K-12;K-12 School;NORTHWEST;1954;1.0;1;42128;0;42128;K-12 School;42128.0;none;0.0;none;0.0;93.0;40.59999847;44.40000153;86.90000153;92.90000153;1709307.5;1869043.875;0.0;261880.7969;893537.0;8157.702637;815770.0;49.55;1.18
NonResidential;Other;EAST;1912;1.0;3;33708;0;33708;Other;33708.0;none;0.0;none;0.0;;23.29999924;24.79999924;60.40000153;62.20000076;786324.0;835610.875;166488.4063;166203.2969;567086.0;527.5;52750.0;19.61;0.58
NonResidential;Other;North;1948;1.0;2;47237;0;47237;Other;47661.0;none;0.0;none;0.0;;125.5;125.8000031;394.1000061;395.0;5981430.0;5996179.5;0.0;1753056.75;5981430.0;0.0;0.0;41.7;0.88
NonResidential;Supermarket / Grocery Store;NORTHEAST;1997;1.0;1;76585;38585;38000;Supermarket/Grocery Store;41447.0;Parking;0.0;none;0.0;18.0;335.5;346.7000122;761.2999878;773.0999756;13906080.0;14368231.0;0.0;2377499.5;8112028.0;57940.50391;5794050.0;364.27;4.76
NonResidential;Worship Facility;NORTHEAST;1938;1.0;3;26373;0;26373;Worship Facility;26373.0;none;0.0;none;0.0;75.0;36.59999847;44.5;60.79999924;69.09999847;964236.0;1172287.125;0.0;82789.60156;282478.0;6817.580078;681758.0;38.18;1.45
NonResidential;Small- and Mid-Sized Office;CENTRAL;1956;6.0;2;75868;0;75868;Office;50379.0;Restaurant;12622.0;Retail Store;6662.0;;47.5;47.5;149.1999969;149.1999969;3605749.75;3605749.75;0.0;1056784.75;3605750.0;0.0;0.0;25.14;0.33
NonResidential;Mixed Use Property;EAST;1947;1.0;2;21656;0;21656;Other - Entertainment/Public Assembly;5656.0;Other - Public Services;5561.0;Restaurant;5090.0;;74.30000305;74.30000305;148.1000061;148.1000061;1607972.25;1607972.25;0.0;212848.2031;726238.0;8817.339844;881734.0;51.89;2.4
Nonresidential COS;Distribution Center;MAGNOLIA / QUEEN ANNE;1921;1.0;3;23040;0;23040;Distribution Center;23040.0;none;0.0;none;0.0;;18.29999924;20.5;57.40000153;64.40000153;421430.0;472415.4063;0.0;123514.0;421430.0;0.0;0.0;2.94;0.13
NonResidential;Other;MAGNOLIA / QUEEN ANNE;1956;1.0;2;36771;0;36771;Other;34856.0;none;0.0;none;0.0;;156.3000031;154.8999939;490.7000122;486.5;5447076.5;5400237.5;0.0;1596446.625;5447076.0;0.0;0.0;37.97;1.03
NonResidential;Warehouse;GREATER DUWAMISH;1977;1.0;1;24024;0;24024;Non-Refrigerated Warehouse;14314.0;Other - Services;9710.0;none;0.0;;15.60000038;16.79999924;49.09999847;52.90000153;375773.5938;404484.4063;0.0;110132.8984;375773.0;0.0;0.0;2.62;0.11
NonResidential;Warehouse;GREATER DUWAMISH;1953;1.0;1;42420;0;42420;Non-Refrigerated Warehouse;27420.0;Other;10000.0;Office;5000.0;34.0;22.79999924;26.60000038;47.29999924;51.29999924;965425.1875;1129170.375;0.0;139015.2969;474320.0;4911.050293;491105.0;29.39;0.69
NonResidential;Distribution Center;GREATER DUWAMISH;1979;1.0;1;36982;0;36982;Distribution Center;34382.0;Office;2600.0;none;0.0;;10.10000038;11.0;26.60000038;27.70000076;374753.8125;405866.9063;0.0;82753.20313;282354.0;923.9979248;92400.0;6.88;0.19
NonResidential;Warehouse;GREATER DUWAMISH;1964;1.0;2;23400;0;23400;Non-Refrigerated Warehouse;20002.0;Office;3374.0;Parking;0.0;;18.79999924;19.5;59.0;61.09999847;439266.9063;454896.5;0.0;128741.7969;439267.0;0.0;0.0;3.06;0.13
NonResidential;Other;MAGNOLIA / QUEEN ANNE;1948;1.0;2;30720;0;30720;Other;28120.0;Parking;1600.0;Office;1000.0;;57.79999924;65.80000305;95.30000305;104.0999985;1683064.25;1915150.75;0.0;141280.0;482047.0;12010.16992;1201017.0;67.15;2.19
NonResidential;Warehouse;GREATER DUWAMISH;1972;1.0;1;23232;0;23232;Non-Refrigerated Warehouse;23232.0;none;0.0;none;0.0;;5.5;5.5;17.20000076;17.20000076;127374.0;127374.0;0.0;37331.19922;127374.0;0.0;0.0;0.89;0.04
NonResidential;Warehouse;GREATER DUWAMISH;1974;1.0;1;35046;0;35046;Non-Refrigerated Warehouse;32546.0;none;0.0;none;0.0;100.0;32.70000076;33.59999847;88.30000305;88.69999695;1063269.125;1092979.75;0.0;246589.7031;841364.0;2219.050049;221905.0;17.65;0.5
